date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Chaetoceros danicus,80,Bacillariophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Ditylum brightwellii,40,Bacillariophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Leptocylindrus danicus,40,Bacillariophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Thalassiosira ,440,Bacillariophyta,NA,spp. Indet.,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Bacillariophyceae,40,Bacillariophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Protozoa ,14000,Chlorophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Parvicorbicula socialis,3500,Choanoflagellata,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Choanozoa,7000,Choanoflagellata,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Myronecta rubra,120,Ciliophora,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Hillea ,3500,Cryptophyta,NA,sp. Indet.,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Apedinella spinifera,7000,Dictyophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Dictyocha speculum,1520,Dictyophyta,NA,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Dictyocha ,1480,Dictyophyta,spores,NA,NA
2016-02-23,2016-02-23T19:04:02Z,QPHY302,0,QUADRA,QU39,50.0307000000001,-125.0992,200,TRUE,Gymnodinium ,80,Dinoflagellata,NA,spp. Indet.,NA
