date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Chetoceros debilis,80,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Chaetoceros ,80,Bacillariophyta,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Cylindrotheca closterium,520,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Ditylum brightwellii,40,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Pseudo-nitzschia delicatissima,40,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Thalassionema nitzschioides,40,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Thalassiosira ,80,Bacillariophyta,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Pyramimonas orientalis,7000,Chlorophyta-Prasinophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Protozoa ,28000,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Parvicorbicula socialis,3000,Choanoflagellata,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Choanozoa,3000,Choanoflagellata,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Dinobryon ,40,Chrysophyta,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Myronecta rubra,800,Ciliophora,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Hillea ,61250,Cryptophyta,NA,sp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Teleaulax ,33250,Cryptophyta,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Dictyocha speculum,240,Dictyochophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Gymnodinium ,200,Dinoflagellata,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Gyrodinium ,160,Dinoflagellata,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Katodinium ,40,Dinoflagellata,NA,spp. Indet.,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Protozoa ,10500,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Phaeocystis poucheteii ,68250,Prymnesiophyta-Haptophyta,NA,NA,non-motile
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Protozoa,196000,Unknown very small flagellated species,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Biddulphiales,1750,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Pennales,360,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Skeletonema marinoi,360,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Chaetoceros tenuissimus,120,Bacillariophyta,NA,NA,NA
2018-01-11,2018-01-11T18:51:43Z,CPHY406,5,CALVERT,KC10,51.6505000000001,-127.9516,200,TRUE,Oligotrichea,800,Ciliophora,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros convolutus,80,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chetoceros debilis,80,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros decipiens,280,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros ,80,Bacillariophyta,NA,spp. Indet.,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Cylindrotheca closterium,640,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pseudo-nitzschia multiseries,80,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Thalassiosira pacifica,80,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Thalassiosira ,280,Bacillariophyta,NA,spp. Indet.,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pyramimonas orientalis,1750,Chlorophyta-Prasinophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa ,22750,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Choanozoa,3500,Choanoflagellata,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Myronecta rubra,40,Ciliophora,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Hillea ,7000,Cryptophyta,NA,sp. Indet.,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Teleaulax ,80,Cryptophyta,NA,spp. Indet.,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Gymnodinium ,40,Dinoflagellata,NA,spp. Indet.,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Ebria tripartita,40,Ebriidea,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Phyllomitus yorkeensis,40,Kinetoplastidea,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pseudobodo tremulans,1750,Kinetoplastidea,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Telonema subtilis,40,Kinetoplastidea,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Phaeocystis poucheteii,1750,Prymnesiophyta-Haptophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa,73500,Unknown very small flagellated species,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Biddulphiales,1750,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pennales,10900,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Skeletonema marinoi,1560,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros tenuissimus,1790,Bacillariophyta,NA,NA,NA
2018-02-19,2018-02-19T20:08:33Z,CPHY412,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Oligotrichea,200,Ciliophora,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Achnanthes ,54,Bacillariophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros ceratosporus,162,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros cinctus,594,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros convolutus,216,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chetoceros debilis,90576,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros laciniosus,216,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros radicans,486,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros seiracanthus,486,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros socialis,7622,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros ,108,Bacillariophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Corethron criophillum,216,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Cylindrotheca closterium,1404,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Dactyliosolen fragilissimus,540,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Licmophora ,54,Bacillariophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Paralia sulcata,648,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pseudo-nitzschia delicatissima,540,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pseudo-nitzschia multiseries,2484,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pseudo-nitzschia seriata,270,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Stephanopyxis turris,108,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Thalassiosira pacifica,3132,Bacillariophyta,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Thalassiosira ,3888,Bacillariophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pterosperma ,3889,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa ,23334,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Calliacantha natans,3889,Choanoflagellata,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Choanozoa,62224,Choanoflagellata,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Ochromonas ,7778,Chrysophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Myronecta rubra,810,Ciliophora,NA,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Hillea ,54446,Cryptophyta,NA,sp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Teleaulax ,19445,Cryptophyta,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Dictyocha ,54,Dictyochophyta,spores,NA,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Gymnodinium ,324,Dinoflagellata,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Gyrodinium ,270,Dinoflagellata,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Katodinium ,162,Dinoflagellata,NA,spp. Indet.,NA
2018-03-27,2018-03-27T16:32:11Z,CPHY420,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Oxyphysis oxytoxoides,54,Dinoflagellata,NA,NA,NA
