date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Cylindrotheca closterium,320,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pseudo-nitzschia delicatissima,120,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pseudo-nitzschia seriata,160,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Thalassiosira spp.,160,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",5250,Chlorophyta-Prasinophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Myronecta rubra,200,Ciliophora
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Hillea sp.,10500,Cryptophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Teleaulax spp.,10500,Cryptophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Dictyocha spore forms,80,Dictyochophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Ceratium fusus,40,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Gymnodinium spp.,80,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Gyrodinium spp.,80,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Prorocentrum micans,40,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",5000,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Ebria tripartita,40,Dinoflagellata
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Euglenozoa,40,Euglenophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Metromonas simplex,40,Kinetoplastidea
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Protozoa,17500,Unknown flagellae-bearing cells
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pennales,360,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Skeletonema marinoi,2960,Bacillariophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Oligotrichea,640,Ciliophora
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,240,Bacillariophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,600,Bacillariophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,120,Bacillariophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,80,Bacillariophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,120,Bacillariophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",7000,Chlorophyta-Prasinophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,7000,Choanoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ciliophrys infusionum,40,Chrysophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinobryon spp.,1750,Chrysophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,40,Ciliophora
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,7000,Cryptophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,1750,Cryptophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ceratium fusus,40,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,40,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,120,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,40,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,40,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",5250,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,40,Dinoflagellata
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Radiolaria,40,Protozoa
