date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Attheya spp.,11667,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ceratulina bicornis,89,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,979,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chetoceros debilis,1157,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros radicans,1335,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros simplex,178,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,1157,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros spp.,356,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,8751,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,890,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen fragilissimus,356,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,356,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,979,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,890,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira nordenskioeldii,8188,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira pacifica,11211,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira rotula,534,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,24400,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",70008,Chlorophyta-Prasinophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Parvicorbicula socialis,2917,Choanoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,26253,Choanoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Apidinella spinifera,2917,Chrysophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,267,Ciliophora
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,89,Ciliophora
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,40838,Cryptophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax acuta,17502,Cryptophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,58340,Cryptophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Corythodinium spp.,11322,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gonyaulax spp.,178,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,445,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,178,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium glaucum,89,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,178,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae (resting stages),89,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella precarea,267,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella trochoidea,2136,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,3026,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",2917,Dinoflagellata
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,178,Ebriidea
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Euglenozoa,178,Euglenophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Metromonas simplex,2917,Kinetoplastidea
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,271281,Unknown very small flagellated species
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,3006,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,4074,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,244052,Bacillariophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,1691,Ciliophora
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Attheya spp.,89,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros ceratosporus,445,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,10858,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros danicus,356,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chetoceros debilis,979,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros radicans,175,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros simplex,89,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,1780,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros spp.,623,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros subtilis,356,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,42778,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,3382,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen fragilissimus,1424,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen phuketensis,356,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Detonula pumila,178,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,1157,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,6408,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,534,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Rhizosolenia setigera,89,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,267,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,1335,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas grossii,11667,Chlorophyta-Prasinophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas orientalis,23334,Chlorophyta-Prasinophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",108892,Chlorophyta-Prasinophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,3889,Choanoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Apidinella spinifera,7778,Chrysophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,356,Ciliophora
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,356,Ciliophora
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,93336,Cryptophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,77780,Cryptophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ciliophrys infusionum,178,Dictyochophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha speculum,178,Dictyochophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,267,Dictyochophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Corythodinium spp.,6586,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuminata,89,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuta,89,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gonyaulax spp.,178,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,623,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,356,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,89,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyrocystis lunula,89,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,1246,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",7778,Dinoflagellata
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,1335,Ebriidea
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Euglenozoa,267,Euglenophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,330565,Unknown very small flagellated species
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,3978,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,6737,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,301920,Bacillariophyta
2020-06-06,2020-06-06T19:43:37Z,CPHY524,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,2759,Ciliophora
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros ceratosporus,40,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros subtilis,40,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,80,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,440,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pterosperma spp.,6564,Chlorophyta-Prasinophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas grossii,4376,Chlorophyta-Prasinophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas orientalis,8752,Chlorophyta-Prasinophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",56888,Chlorophyta-Prasinophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Apidinella spinifera,2188,Chrysophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,520,Ciliophora
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,80,Ciliophora
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,43760,Cryptophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax acuta,8752,Cryptophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax amphioxiae,4376,Cryptophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,98460,Cryptophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha speculum,160,Dictyochophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,40,Dictyochophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,160,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,160,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,2188,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Prorocentrum minimum,7068,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae (resting stages),40,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella precarea,120,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,80,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",10940,Dinoflagellata
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,1040,Ebriidea
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Euglenozoa,40,Euglenophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Copepoda (nauplii/ekdysis),40,Metazoa
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Copepoda (copepodites),40,Metazoa
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,172852,Unknown very small flagellated species
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,40,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,40,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,247200,Bacillariophyta
2020-10-04,2020-10-04T18:23:04Z,CPHY536,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,1360,Ciliophora
2020-11-30,2020-11-30T19:44:29Z,CPHY539,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,40,Bacillariophyta
2020-11-30,2020-11-30T19:44:29Z,CPHY539,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,80,Bacillariophyta
2020-11-30,2020-11-30T19:44:29Z,CPHY539,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,40,Bacillariophyta
