date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,620,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros similis,744,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros subtilis,186,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,11667,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,620,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Navicula sp.,62,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,186,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,62,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,372,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,1054,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira sp. Auxospore,62,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,434,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas grossii,3889,Chlorophyta-Prasinophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas orientalis,23334,Chlorophyta-Prasinophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas spp.,7778,Chlorophyta-Prasinophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tetraselmis gracilis,3889,Chlorophyta-Prasinophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",105003,Chlorophyta-Prasinophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,11667,Choanoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinobryon spp.,7778,Chrysophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,1054,Ciliophora
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,186,Ciliophora
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,155560,Cryptophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,159449,Cryptophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ciliophrys infusionum,434,Dictyochophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,186,Dictyochophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Corythodinium spp.,15556,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuminata,62,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gonyaulax spp.,62,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,682,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,186,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,3889,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella trochoidea,62,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,19445,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",7778,Dinoflagellata
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,62,Ebriidea
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Euglenozoa,62,Euglenophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Copepoda (nauplii/ekdysis),62,Metazoa
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,264452,Unknown very small flagellated species
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,4633,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,73600,Bacillariophyta
2020-07-06,2020-07-06T18:39:00Z,CPHY528,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,8866,Ciliophora
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,8750,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros spp.,222,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,20419,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,296,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Guinardia delicatula,444,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Leptocylindrus danicus,444,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Licmophora spp.,74,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,370,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,370,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,1258,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira rotula,518,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,1110,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,962,Bacillariophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pterosperma spp.,2917,Chlorophyta-Prasinophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas orientalis,11668,Chlorophyta-Prasinophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",75842,Chlorophyta-Prasinophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Monosiga marina,8751,Choanoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,23502,Choanoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,518,Ciliophora
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,370,Ciliophora
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,35004,Cryptophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,29170,Cryptophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ciliophrys infusionum,296,Dictyochophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,222,Dictyochophyta
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuminata,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis fortii,148,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gonyaulax spp.,222,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,888,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,592,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,2917,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oxyphysis oxytoxoides,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Prorocentrum gracilis,296,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Prorocentrum micans,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protoperidinium conicum,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protoperidinium spp.,222,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protoperidinium steinii,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae (resting stages),814,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella precarea,5106,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella trochoidea,74,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,1110,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",8751,Dinoflagellata
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,1184,Ebriidea
2020-08-08,2020-08-08T19:24:34Z,CPHY531,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Euglenozoa,20419,Euglenophyta
