date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Cylindrotheca closterium,320,Bacillariophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pseudo-nitzschia delicatissima,120,Bacillariophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pseudo-nitzschia seriata,160,Bacillariophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Thalassiosira ,160,Bacillariophyta,NA,spp. Indet.,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Protozoa ,5250,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Myronecta rubra,200,Ciliophora,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Hillea ,10500,Cryptophyta,NA,sp. Indet.,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Teleaulax ,10500,Cryptophyta,NA,spp. Indet.,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Dictyocha ,80,Dictyochophyta,spores,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Ceratium fusus,40,Dinoflagellata,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Gymnodinium ,80,Dinoflagellata,NA,spp. Indet.,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Gyrodinium ,80,Dinoflagellata,NA,spp. Indet.,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Prorocentrum micans,40,Dinoflagellata,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Protozoa ,5000,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Ebria tripartita,40,Dinoflagellata,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Euglenozoa,40,Euglenophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Metromonas simplex,40,Kinetoplastidea,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Protozoa,17500,Unknown flagellae-bearing cells,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Pennales,360,Bacillariophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Skeletonema marinoi,2960,Bacillariophyta,NA,NA,NA
2017-12-06,2017-12-06T19:35:06Z,CPHY403,5,CALVERT,DFO2,51.5208000000001,-127.5583,200,TRUE,Oligotrichea,640,Ciliophora,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,240,Bacillariophyta,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,600,Bacillariophyta,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,120,Bacillariophyta,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,80,Bacillariophyta,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira ,120,Bacillariophyta,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa ,7000,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,7000,Choanoflagellata,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ciliophrys infusionum,40,Chrysophyta,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinobryon ,1750,Chrysophyta,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,40,Ciliophora,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea ,7000,Cryptophyta,NA,sp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax ,1750,Cryptophyta,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ceratium fusus,40,Dinoflagellata,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium ,40,Dinoflagellata,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium ,120,Dinoflagellata,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium ,40,Dinoflagellata,NA,spp. Indet.,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,40,Dinoflagellata,NA,NA,NA
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa ,5250,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2018-01-12,2018-01-12T19:50:30Z,CPHY408,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,40,Dinoflagellata,NA,NA,NA
